deterioration_14d,age,comorbidity_count,mean_heart_rate,sdnn,rmssd,cough_count,irregular_rhythm_burden,ecg_quality_score
0,62.519830053936786,2.021634977551451,78.73492331334559,38.22495856811402,32.047470395034196,4.9841504203453155,0.08484813330520988,0.8855848374363455
1,62.916856649395505,2.7271157167530227,82.4189291882556,33.9920207253886,30.749084628670122,5.522279792746114,0.09602176165803109,0.8844037996545769
